state,year,yield_bu_acre,ndvi_01,ndvi_02,ndvi_03,ndvi_04,ndvi_05,ndvi_06,ndvi_07,ndvi_08,ndvi_09,ndvi_10,ndvi_11,ndvi_12,tmax_01,tmax_02,tmax_03,tmax_04,tmax_05,tmax_06,tmax_07,tmax_08,tmax_09,tmax_10,tmax_11,tmax_12,precip_01,precip_02,precip_03,precip_04,precip_05,precip_06,precip_07,precip_08,precip_09,precip_10,precip_11,precip_12,ph,ocd,clay,sand,silt,bd,irr_frac,planting_doy,harvest_doy
Idaho,2010,79.0,0.1346310377418113,0.1649721181972823,0.2147537652182077,0.3066015783677717,0.4110397861767755,0.510809506825819,0.4964836016809338,0.4566538259041979,0.4151829297810047,0.4064659526813906,0.22556134462893,0.0978569250525253,2.2365560551988324,3.452911467570857,7.951877139657824,10.826982070473887,12.904458737347513,19.68307587409481,26.47765454627438,25.372932089930828,21.751658621124815,14.636819875691913,3.5663354175588893,0.9531671839038154,1.778171993455507,0.783408498423142,1.4213480132038283,2.1203353424978877,2.2027748932991176,2.6482899670605673,0.3199294353496568,0.6362348588203897,0.7046177194140564,2.062858379136594,2.4878478105759676,3.2493513100989486,67.7685076960553,228.67386699940627,198.79246184603028,342.85428801231683,458.35329018982,1.2400135883351069,,80.0,216.0
Idaho,2011,84.0,0.1010341212631376,0.1081566588136636,0.1588102376609091,0.2494483732877419,0.3936064377533104,0.5017027723422708,0.513802492074887,0.4686162401134505,0.4365206450449037,0.433090068985671,0.321453966155725,0.2629658689334257,-0.0844472680628882,0.7068846589817213,5.929551448585926,7.712711795772861,13.957985447437466,19.51367129967969,26.71066722467691,28.08823988018088,24.418811047763313,13.461572637180211,3.2659759229572387,-0.4685847635897744,2.3738102532863543,1.7255771847427854,3.332490519465232,2.8541128220254213,2.6794181920044147,1.734861271306278,0.5073416682742142,0.3867350375046519,0.3739217144633868,2.38419038933241,1.8177566594247332,1.3529793052628238,67.7685076960553,228.67386699940627,198.79246184603028,342.85428801231683,458.35329018982,1.2400135883351069,,80.0,216.0
Idaho,2012,76.0,0.1853241683487549,0.1649882874672366,0.2164011263907686,0.3424044215250715,0.4284165666931722,0.484760658709963,0.4773956150482425,0.4352403638042457,0.3937581121735666,0.3353599732650124,0.2589473047902925,0.1413940810785917,1.554941167999914,2.2946878035352825,8.195636064136181,13.629724661057594,16.323316258749287,21.581144091853787,29.5732460346552,29.651678429334652,24.328925264668328,13.763128512992123,8.361073231295165,0.9958083431143904,2.8347745061260423,1.7430138467481655,3.6730378591385535,1.921796901791793,1.602553007484783,1.4964591986225757,0.7401904549521301,0.1561080664813354,0.238952973020218,2.1669812281801812,2.5728691708719778,3.181196485718665,67.7685076960553,228.67386699940627,198.79246184603028,342.85428801231683,458.35329018982,1.2400135883351069,0.4174183554521278,80.0,216.0
Idaho,2013,77.0,0.0874327416685534,0.1423372891219103,0.2238938123836284,0.3261233764527195,0.444510989955405,0.4898960675310506,0.467651663142183,0.437040362866831,0.4205498184204204,0.4049541013484646,0.3205171100273323,0.1838312992055524,-1.71597328906023,1.0377878921516412,6.134345770213258,9.57832804552163,17.579290480755844,23.0635385692255,29.698610390401996,28.4651925967122,20.326636349591126,11.72531922466493,4.902023756660469,-1.9439482481251955,1.6090684302845828,1.0765562371417643,1.2721354403480492,1.6616992248295472,1.238069368680038,1.2090695297542544,0.3688527549846523,0.5741345661008771,2.675808754952357,0.6270306684008798,1.6967330208760676,1.5662921519999469,67.7685076960553,228.67386699940627,198.79246184603028,342.85428801231683,458.35329018982,1.2400135883351069,,80.0,216.0
Idaho,2014,76.0,0.1946237996035091,0.1288905091583304,0.2491283886745347,0.3278116590986371,0.4322137840757248,0.4771602656692782,0.4642951325131046,0.4557319937817902,0.4284862279615868,0.4257017557965988,0.3211020663764247,0.2184238826550712,2.6131448883070902,2.290849410471708,8.04165073366562,11.972730942179169,18.2087285589256,21.047904003151757,29.32607451071101,24.92554458083862,21.750044013592287,15.671789068404792,4.1508303163072355,2.0779752116101804,1.700380515493748,3.332904597401151,3.298831543993097,1.837944486614177,1.117364143811545,1.1867393934405832,0.372221069394417,2.101056186942473,1.364249190602822,1.1491295599880864,2.917683188793262,2.824489495173245,67.7685076960553,228.67386699940627,198.79246184603028,342.85428801231683,458.35329018982,1.2400135883351069,,80.0,216.0
Idaho,2015,70.0,0.1553820926953436,0.2916003115416712,0.3311899499635939,0.3864438958178863,0.4873739186577638,0.5118409552466451,0.4742034700410439,0.4342829623886897,0.411723319166738,0.4150284392671073,0.300236805182358,0.1061893944218121,2.9885391041995035,6.960405366697955,11.810751236973658,12.577873628578573,17.428232761236245,26.36678704548808,26.030365044608686,27.0688191944098,21.676078105268346,16.32493065956959,3.367904806959416,-0.436979300301914,1.6947685272263018,1.6834838758209945,1.2947053162606963,1.055961907847384,2.4528975338450163,0.662507011273561,1.1583531286261568,0.6301294975219167,1.1810321719212096,1.580541049794926,2.027925144397117,3.841503054091549,67.7685076960553,228.67386699940627,198.79246184603028,342.85428801231683,458.35329018982,1.2400135883351069,,80.0,216.0
Idaho,2016,87.0,0.0890491090885405,0.1718785586386445,0.2638218679634348,0.3962045556372668,0.4878102417557637,0.5096895431120126,0.467936432585422,0.4292226929156003,0.4118305656709399,0.3944749316225237,0.33639351540725,0.1034552775344178,0.5398026537143323,5.350649513008136,8.169363156356894,15.436673168530092,17.43301069080269,24.91704107663884,26.79625531813753,27.044891434151396,19.33184764698632,12.008294292238872,8.622920923317508,-2.8938236138692446,2.2144027933960087,1.4613471291658802,3.025943440204709,1.4602646846035263,1.9191200701532056,0.75288417816005,0.6345128116524469,0.1455849882318388,1.5994348820484372,3.99188975031156,1.2630460957362386,3.064612569450059,67.7685076960553,228.67386699940627,198.79246184603028,342.85428801231683,458.35329018982,1.2400135883351069,,80.0,216.0
Idaho,2017,85.0,0.0643861261787803,0.0953191893064691,0.218488084804287,0.3631869721367289,0.4687195645864838,0.5212034790027246,0.491774142833884,0.4469432024798864,0.4225720313964732,0.3990150012441278,0.2816319457092177,0.1839554527711291,-2.839254704567338,2.93300977590161,8.775366511972777,10.315379173336908,17.8571249138206,22.881118863777147,30.11507595527854,28.104974886406865,20.12562001164667,11.57557941320863,5.968499268685264,0.3573642021254954,2.698994662902355,4.521488541737011,3.5893887972434464,2.5842514429020516,1.381239341366192,1.4642719293083684,0.2905873890445759,0.2876963898666854,1.8452889958662555,1.4531937115566804,3.129349966057168,1.853971662632904,67.7685076960553,228.67386699940627,198.79246184603028,342.85428801231683,458.35329018982,1.2400135883351069,0.4280796013969838,80.0,216.0
Idaho,2018,95.0,0.1763638436401642,0.1834284969783204,0.2026393469613366,0.3464375006750552,0.4956465796282848,0.5366994269660689,0.4881612730346006,0.4440958669867475,0.4096694775738133,0.3960247222596533,0.3148284885106678,0.1342591619995148,3.2519413325750293,1.5706586620536882,6.43879378169197,11.956127945039611,19.333366844181626,21.77699658974734,29.255396122594505,26.78928966650659,21.704286963887284,12.403285821313432,4.9950224869734825,-0.2057553693797444,2.3425137071150743,2.1839347032567926,2.297069234700536,2.245572505291507,2.287145094758956,1.389934931328866,0.0725613270179734,0.4095973441489013,0.1188328469492407,1.6785179918659134,1.9966906648227096,1.8556600351645536,67.7685076960553,228.67386699940627,198.79246184603028,342.85428801231683,458.35329018982,1.2400135883351069,,80.0,216.0
Idaho,2019,89.0,0.1381434827044103,0.0612969609676488,0.1637785185618234,0.323478721645583,0.4529412428605036,0.5342759337634981,0.5111648818251758,0.4663431401383891,0.4258762408368983,0.385358131050277,0.3681160172238358,0.1549136087425848,1.5361332760635946,-0.6300888479858031,6.463685548381136,11.579946809631965,16.497898704526733,21.60021762782708,26.809985230134544,27.36962058937644,19.257413108735875,8.473583916512098,6.876057554415638,0.4162654597114965,1.844459025580657,4.4781381876202335,1.126122744641824,2.772719016631983,2.365095331568052,0.8639425614099703,0.3962437260030584,0.5574515097760818,1.836963887177546,1.3934117910085848,0.7345751977892446,2.069519164547331,67.7685076960553,228.67386699940627,198.79246184603028,342.85428801231683,458.35329018982,1.2400135883351069,,80.0,216.0
Idaho,2020,91.0,0.076484630864483,0.1409572211864616,0.2140816186276959,0.3389654705501586,0.4488975840647352,0.5379377808339856,0.5156318822800444,0.4657651629929708,0.4286248279271208,0.3724425328119672,0.2474947772242542,0.2136378146592422,0.920181256779358,2.5986355233136464,7.362091421783305,12.366096885225318,17.36746720216786,20.23924957410304,27.014651092881365,27.764953284150693,23.255083247732617,13.55657466811732,5.078909030443128,1.176391878002562,3.17025343095082,1.7720837120894672,1.7839107626406463,1.2724843324759072,2.143461995306456,2.6484492551515832,0.3276438377430803,0.2327239994039894,0.6310573903406804,1.4145648416214989,2.16187052200962,1.6386499453899193,67.7685076960553,228.67386699940627,198.79246184603028,342.85428801231683,458.35329018982,1.2400135883351069,,80.0,216.0
Idaho,2021,63.0,0.168500764028921,0.1189971145908474,0.2099269677396578,0.3285384526638359,0.4490419670827791,0.5009126441182165,0.4700058659455607,0.4520265848629804,0.4225426050085878,0.4119645475182851,0.3901347445255144,0.1710229175689662,1.1264479745138942,0.786433876688875,7.740215817932835,12.739329383712914,16.87663160034731,26.893589146063107,30.54277777861256,25.34251990800891,22.03792264290786,13.607705143270492,7.345596912115127,0.5665410329652332,2.0081241316847227,2.896467744276266,0.8760234173426955,0.7681871915134773,1.1870853868136366,0.4945545637487148,0.5338157923098414,1.0392137600542553,0.7724880782977902,2.7753265517557257,1.9760256026491223,3.381216101457042,67.7685076960553,228.67386699940627,198.79246184603028,342.85428801231683,458.35329018982,1.2400135883351069,,80.0,216.0
Idaho,2022,81.0,0.0839022344971312,0.1278709372170838,0.2447810337912223,0.3258330804803067,0.4378257691309327,0.5371088510629617,0.5060592156816033,0.4651809098302758,0.4388944359005686,0.2773681157683162,0.2094827296579404,0.0778392970454154,0.0959591812427902,1.571378122783699,8.140102341884983,8.724226676751243,13.497751618250106,20.93253129180016,29.358894568890832,29.26922861762273,24.70356841266903,15.874982810488971,1.8742940016571197,-1.5714284803445937,1.920252348273818,0.7214517957180402,1.4046691831268754,2.0188164749023216,3.012619404657859,1.9352711256513844,0.2266076311637269,0.600505985798347,0.8885566213836062,1.0433039363514267,2.499853522770598,3.355076356083244,67.7685076960553,228.67386699940627,198.79246184603028,342.85428801231683,458.35329018982,1.2400135883351069,0.3429957018321332,80.0,216.0
Idaho,2023,82.0,0.0964942246217124,0.1336779706910598,,,,,,,,,,,-0.9078725024964456,1.1752741520791687,2.5948709773783776,9.47806592789891,19.735631306149457,20.895441102920586,29.12809792251761,26.327430360442747,20.806757210022624,13.354937710780405,6.1442819566997855,2.6412428869390965,1.5822034736316346,1.4367259005805113,2.97458480476642,1.694440782784542,1.7984485276194353,1.9926914591713931,0.1498036053638928,1.902331963830678,1.1630028809482158,1.3626487594687142,1.7786319371791752,1.9310334823770576,67.7685076960553,228.67386699940627,198.79246184603028,342.85428801231683,458.35329018982,1.2400135883351069,,80.0,216.0
Minnesota,2000,49.0,,0.2957020424011654,0.3003902823297757,0.3420469895172542,0.5426554253327169,0.6756189293015561,0.7734714350038828,0.7312236751609418,0.5014935507089079,0.3563418491921584,0.0824979078080472,0.0578240243954374,-6.115763568016121,0.998300748350232,8.396284106117832,12.092834921760812,20.313514784206575,22.6084387340112,26.27681236682031,25.591838868953342,20.52217281974572,14.910154609956123,1.0278081012006055,-11.819990511284743,0.4646622448757956,0.8847925473669934,0.9849552137642896,1.214068693891844,2.873952554629736,4.146089283623676,3.098946978587366,2.864291644245544,1.3353794630223914,1.5697589406417332,2.870339399225029,0.7717125021371066,63.54474501732157,300.72640488801625,231.71166922951963,413.2243254548792,355.0643033846284,1.4024208337643536,,103.0,212.0
Minnesota,2001,44.0,0.0396421637598833,0.0197956922200913,0.0121412830025559,0.3047698860255019,0.5249683134895756,0.6340898438173688,0.7569712016881878,0.7337405458447831,0.5433634857972729,0.4111210888238737,0.3748941719287952,0.207488745602853,-3.5013482949688637,-8.089901785320308,1.1414078727821677,12.288887511603091,19.657999850803435,24.45649976713503,27.66398040556919,26.91901020519424,20.322954661414823,12.422357840684413,9.710473934534946,-1.6402050529121084,0.7046371250288891,1.2031492814076246,0.4536835571581483,4.467368305536438,3.327240922195805,3.3154035678260314,2.6803566179567997,2.555554508554846,1.976496328992122,1.658421707609136,1.7047915112417666,0.4480115365917025,63.54474501732157,300.72640488801625,231.71166922951963,413.2243254548792,355.0643033846284,1.4024208337643536,,103.0,212.0
Minnesota,2002,34.0,0.149656197903971,0.1644314111385395,0.1107037941383494,0.3311940031241382,0.42677581476492,0.6877568074121323,0.7843807756396618,0.7515012353123125,0.5764912728715148,0.3916822679462857,0.3411967781458331,0.2650819742741578,-2.383453015073485,0.7953349181835279,-1.7273900848831545,10.788474666548098,17.10136415271228,25.71516223772619,28.25267801388736,24.835553791800805,22.005208511251908,6.472149809463701,2.1565127343141626,-1.0909765356595926,0.1795035138474994,0.5312251264598609,1.0592538187895872,1.8967111751618744,1.9242959418357897,5.101914891773607,4.008157831089589,4.293162912645021,2.077373257034548,2.1631338629653727,0.188035239816769,0.3393679203415151,63.54474501732157,300.72640488801625,231.71166922951963,413.2243254548792,355.0643033846284,1.4024208337643536,,103.0,212.0
Minnesota,2003,58.0,0.2038695497117294,0.1036579073545499,0.2272510804759691,0.3242323534219043,0.4958529370574795,0.6922257985877848,0.7678899037654716,0.7025157599691605,0.5209995431623399,0.3976133628038812,0.279378881592363,0.1038627711048177,-6.884819770862123,-6.284094094428156,3.060451902731131,12.991103624000004,19.30309152115484,24.129621354743563,26.602372227107367,28.0228108417096,20.148785154092423,14.453359014928196,1.330770871493428,-2.090115393678957,0.176213374065715,0.3531634508466421,0.7194951066462293,1.719542663266968,2.9565344125934696,3.994335438314459,2.596234217855757,1.1317824453451857,2.4632412664556145,0.9457756067570866,0.823908048113492,0.534795671851274,63.54474501732157,300.72640488801625,231.71166922951963,413.2243254548792,355.0643033846284,1.4024208337643536,,103.0,212.0
Minnesota,2004,55.0,0.1293133903015984,0.0309662179113244,0.1580638597376596,0.3156256032364772,0.4639777206614531,0.6719258720177401,0.7796770035650756,0.7560412004403071,0.6010551619817358,0.4108281998146345,0.3814973673091902,0.183667549860359,-9.924155282933953,-2.7208439459708984,4.613036042250258,13.612498086738867,16.827556107672706,22.368550208297737,25.178651216836386,22.03322907849474,22.5476348975356,13.00086418604002,5.800027189684897,-3.2846031942902414,0.618519938426694,0.6951820747620135,1.2725582044666832,1.1943178736387556,4.656179380257377,2.323474847841173,3.43552087992982,2.437038442801401,4.819656099456067,2.4460943956801757,0.5189528528308972,0.7204165384543626,63.54474501732157,300.72640488801625,231.71166922951963,413.2243254548792,355.0643033846284,1.4024208337643536,,103.0,212.0
Minnesota,2005,41.0,0.0612200942910666,0.0846716857437376,0.1747539610752568,0.3528545622908592,0.5167835364939473,0.7153426269293925,0.7762094197825322,0.7475145468914893,0.5710651256502465,0.4340872445445273,0.3370838401269825,0.0468292054295436,-8.242797681019852,-1.385791194151011,3.2760655783434913,15.044253528630236,17.18562655706245,24.977413882032124,27.80554055296551,25.076836388982883,22.900203785255712,13.98784468681015,4.215293250040702,-4.7515555022276885,1.1648350130171277,0.65054562427459,0.6122330423556291,1.5641247880759692,3.3106885965806456,4.87722607210563,2.1030747281670488,2.789444823882128,3.719903990299115,2.4896496022906187,2.214502010100035,0.903986043847504,63.54474501732157,300.72640488801625,231.71166922951963,413.2243254548792,355.0643033846284,1.4024208337643536,,103.0,212.0
Minnesota,2006,47.0,0.0432390850917957,0.0650096801003178,0.1474679421202818,0.3713226449956668,0.5680590686680834,0.7200641838383296,0.7506358536171347,0.7247849017443624,0.5296353437083975,0.3910911850710734,0.3631060563560842,0.2447432854952692,-0.4536806633753372,-5.077363131684422,3.1592723186815874,15.99434552609955,20.001106308756448,25.240486637018023,29.90103634439259,25.85371933720091,19.178048725893348,10.641908492582388,4.863050907342881,0.3528622916788322,0.3599003237025666,0.4987732015083453,1.36435921787569,2.204825029875444,2.167664470777087,2.2376471322881284,1.6607097971058888,2.919656877567544,2.798718796765606,0.9747577351924364,0.7004086964661121,1.05594059532535,63.54474501732157,300.72640488801625,231.71166922951963,413.2243254548792,355.0643033846284,1.4024208337643536,,103.0,212.0
Minnesota,2007,48.0,0.132492231231482,0.0825492539063331,0.166294107877827,0.3417596722255238,0.5406047379869172,0.7268391551542107,0.7584127079100681,0.7350292113939736,0.5274931865019755,0.4373236013557151,0.3725764500229604,0.0505428209970736,-5.388749260127327,-8.106087769736178,5.337852680413619,11.923655174217174,21.471372434796024,25.74868629388584,28.217945765541344,25.001096033347498,21.26173932778471,14.246325626013004,2.6160658810405266,-6.545237263247543,0.2462943093494978,0.8787338615124255,1.6764214426396733,1.863515906837044,2.455280120711328,2.9000545691759383,1.715873414434505,3.1342919037979806,3.3745854823735404,3.609669065636061,0.1756888310904788,0.9710928710572598,63.54474501732157,300.72640488801625,231.71166922951963,413.2243254548792,355.0643033846284,1.4024208337643536,,103.0,212.0
Minnesota,2008,56.0,0.049539311456664,0.0566001053828779,0.1220145105121012,0.2882604302190178,0.4485082693958265,0.671842955311289,0.7840963137123609,0.7575522295341819,0.6057562283144298,0.4023609153542005,0.3250300775162845,0.1115538306560034,-7.745063323268141,-6.186173631740473,0.7310762999874783,10.477850253380836,17.727757773653025,23.03693595110326,26.444449308476123,26.153004461336707,20.11563011432412,12.952368658679063,2.6951371219913653,-8.638381251645455,0.1712027939207912,0.3134429141529007,0.6440394871723986,2.668703940920772,2.214381982254874,3.9862815159982623,2.345629234528952,1.5911587356108694,2.8427997821908706,2.731852326209444,1.2749612746581225,1.2676525187685035,63.54474501732157,300.72640488801625,231.71166922951963,413.2243254548792,355.0643033846284,1.4024208337643536,,103.0,212.0
Minnesota,2009,53.0,0.0447841387021472,0.0629961801384124,0.1369819752070487,0.3175270901002565,0.4876393375977786,0.6962577382802541,0.785723219539829,0.7682884715852091,0.6036596972197399,0.4040427818789924,0.3836608187918859,0.0719298884691168,-9.600230776099352,-4.680648007196339,2.332726770410204,11.652632156633617,19.006425297556348,22.42351807645224,24.018185086102733,23.68609650656481,23.065584893507037,7.433421966788899,8.174395200439335,-8.032821186790613,0.5289840506747014,1.0271440117131716,2.3506410220398197,1.2295057227903736,1.552738427385893,2.784990095314051,2.2118763997253725,3.1054114874479044,1.2771634858141965,4.025712699172951,0.6570548233098247,1.3600949964895257,63.54474501732157,300.72640488801625,231.71166922951963,413.2243254548792,355.0643033846284,1.4024208337643536,,103.0,212.0
Minnesota,2010,55.0,0.0293070181994893,0.0261440690582701,0.2787436970784562,0.3680505546750083,0.5374515001702307,0.7277295597848941,0.7869089515067276,0.738522005652888,0.5281012051808741,0.4304917182389804,0.2843413573651364,0.0414889060306691,-8.070248498609146,-4.205979040552791,7.803837090205377,16.95673477045557,19.78933275032523,23.029737759944396,27.21478082628096,27.067831883057636,18.02384087903465,15.616171563605292,3.690081246453417,-7.368175450557544,0.5866697213534025,0.3392471969719964,0.7788852174977653,1.3103564167502906,2.473779924027673,4.476151374387596,4.045531762070834,3.8269132988743726,5.284652426576082,1.9206139794916093,1.0796980660680893,1.2552245037773362,63.54474501732157,300.72640488801625,231.71166922951963,413.2243254548792,355.0643033846284,1.4024208337643536,,103.0,212.0
