state,year,yield_bu_acre,ndvi_01,ndvi_02,ndvi_03,ndvi_04,ndvi_05,ndvi_06,ndvi_07,ndvi_08,ndvi_09,ndvi_10,ndvi_11,ndvi_12,tmax_01,tmax_02,tmax_03,tmax_04,tmax_05,tmax_06,tmax_07,tmax_08,tmax_09,tmax_10,tmax_11,tmax_12,precip_01,precip_02,precip_03,precip_04,precip_05,precip_06,precip_07,precip_08,precip_09,precip_10,precip_11,precip_12,ph,ocd,clay,sand,silt,bd,irr_frac,planting_doy,harvest_doy
Alabama,2010,55.0,0.5489899188280835,0.5148055978909593,0.5247382206437438,0.7149345183863923,0.78190295319162,0.7851587877311238,0.7672317635288095,0.7681439133335626,0.7104483583044524,0.665213088998756,0.6171156824228394,0.5698217577910013,10.140987543184394,10.4368502524232,17.108689009900502,25.795829982253625,29.0780203902205,33.06234334225911,34.10155916478823,33.91962870137672,32.41052339616073,26.587194943475424,19.819399718339753,10.594376293063704,5.2154695883498405,3.872658281141796,4.293372944138651,2.4596839089943545,5.569041284064983,3.033628549165707,2.743433111276597,4.060027871553935,1.2959046396994425,2.273121587978308,4.823661405213206,2.291613824747324,52.94632191869391,206.3641574270625,252.67244006658595,403.35737523350616,343.9699804628908,1.5331812629683863,,275.0,121.0
Alabama,2011,73.0,0.5399715185510138,0.5349692196793749,0.5871852576922677,0.7278603915231573,0.7458196042796502,0.7500103583680887,0.7813987333664495,0.7631789459451888,0.7503948680346326,0.6674589365243533,0.6009514193908881,0.5606684249959238,11.332430093384572,17.358175993742293,22.747420003758748,27.60705671048038,29.848306163854375,36.41770522169219,35.11892994876342,36.918162491621615,30.29569522044966,24.599991717933847,20.942044687787188,17.154488137038072,2.830024457171783,3.2566346608045458,6.517123373719375,4.294098201508317,1.4023920136598766,3.129739031626284,4.67294978137781,1.6388885385818552,6.231543703087321,0.67768191069222,3.731844993522344,4.2547952200362085,52.94632191869391,206.3641574270625,252.67244006658595,403.35737523350616,343.9699804628908,1.5331812629683863,,275.0,121.0
Alabama,2012,59.0,0.5489488541311572,0.523393490374926,0.6274721861831527,0.7526471304219902,0.7639283059278431,0.7597561732888869,0.7731908180639974,0.7921871583778903,0.754051459144363,0.666206157592584,0.5828612671573776,0.5760318300527264,17.13547611747299,18.068583257273644,25.659647993497742,26.870484319277296,31.090543100109983,33.4717510285451,35.73053325036426,34.19914209112409,31.079835250869166,25.25279595357148,19.53219870753037,17.95139120698809,4.666913286171369,4.011987190146088,4.5784164136560275,1.3971193499864272,3.671813872944496,3.037345255242435,5.602047448253899,4.509719284948062,5.3629259815923955,1.612046721958054,1.261745020909431,5.555747625373846,52.94632191869391,206.3641574270625,252.67244006658595,403.35737523350616,343.9699804628908,1.5331812629683863,0.0687490659094305,275.0,121.0
Alabama,2013,69.0,0.5586223079979916,0.5428493982468438,0.5358117629918333,0.6986860144014235,0.7695632179914768,0.7486041924570499,0.7845782756638228,0.7951988106336917,0.76672398704835,0.7197257603801128,0.6229265445361449,0.5803335714488282,16.491647185804936,15.884162477389566,17.064326038476338,24.83991469042229,27.428465948953544,32.39149129015084,31.632612094319768,31.60376391666381,31.105326203561617,25.673332717426717,18.15121393665754,15.701367797224066,5.1080303038836785,8.10867251232625,3.4637403316243995,4.613389544677656,3.4274935141407794,4.9225738631736915,7.790009393078275,4.232455705661662,2.5087764904371093,1.301949917006725,2.87840302228851,6.714433110777616,52.94632191869391,206.3641574270625,252.67244006658595,403.35737523350616,343.9699804628908,1.5331812629683863,,275.0,121.0
Alabama,2014,69.0,0.5526364321870271,0.5224592886933893,0.5397364999938911,0.6692378823497258,0.7579891242156896,0.7744462068286152,0.7854300240393893,0.769240965017393,0.7413097787983771,0.7180522469363246,0.6140656359785718,0.5660245124025736,9.94150702059892,14.771305593541284,18.450618443903352,23.589670636996004,27.950277653621583,31.055463216450903,31.242425456419028,32.856349675915396,30.382763883482028,25.62738813347744,16.32377373758021,15.385191175828991,2.197257956759955,5.359528943316737,4.473313597956784,8.243092076949779,3.785015723485496,4.464136411639354,2.945395338267851,2.506326303430355,2.055028084548098,3.8943656898536303,2.732504235629499,5.4438760596808375,52.94632191869391,206.3641574270625,252.67244006658595,403.35737523350616,343.9699804628908,1.5331812629683863,,275.0,121.0
Alabama,2015,68.0,0.548691835060814,0.5026865006399768,0.5596104056703882,0.7379689981456842,0.7741095743188244,0.7872905818914615,0.7914717213360216,0.7927215850846325,0.744212174001749,0.6976793013230272,0.6470324095075394,0.6030924441984704,12.577006246616122,11.24479580534404,20.415597359530352,24.6091493276852,28.726002460800487,31.912741600979416,33.38125662857493,32.09613678703391,29.420345031454644,24.716527732342627,20.667067212477377,18.843967035659773,3.545513136485007,3.7316961205982286,3.7613788496865728,5.789479316528819,3.824392443082096,2.893807192625943,3.862408149258766,3.972925642295412,2.296018547553063,3.059365667518774,5.022771946300035,9.258363495420332,52.94632191869391,206.3641574270625,252.67244006658595,403.35737523350616,343.9699804628908,1.5331812629683863,,275.0,121.0
Alabama,2016,70.0,0.5847403961656226,0.5508005377540641,0.5698200832342337,0.7135572601245311,0.7785108559120814,0.7851468033628226,0.7855481735031382,0.7839368629985457,0.731682485805842,0.6492239170020958,0.5958747972767656,0.5604868027121208,12.10048235924222,16.35032873818733,21.83448504467134,24.534836479887304,27.816411766241288,32.691757715041945,33.587298019610444,32.78400125888783,32.2588704674493,28.452456285874007,22.18131938442383,15.736484500643996,3.482516637890015,5.532159548811198,5.758205206004256,3.8012363095766144,1.8775936391507932,3.568854909393019,4.250292310516861,4.1114336534686835,1.7777671513465485,0.1124066234860642,2.488529405484587,4.833932928817314,52.94632191869391,206.3641574270625,252.67244006658595,403.35737523350616,343.9699804628908,1.5331812629683863,,275.0,121.0
Alabama,2017,77.0,0.5462951517047253,0.5507366546078027,0.6011192737791329,0.725035852053121,0.7841399640236786,0.7762357316088588,0.8041373119375873,0.7940658986489239,0.7636253374016748,0.7495000880193876,0.6617833958977548,0.5956819793204379,17.214893341988102,19.742154597058345,21.160876960230723,26.699772777075225,27.56530472821737,29.322232256999087,32.338440978367146,30.960459383910234,29.090434076616305,24.908427818622897,19.82666089260016,13.785157113354956,7.41657502257174,3.411868550383321,3.4905313480612996,4.576199422315071,5.288417273130632,9.628542796227434,4.3790885316990025,5.524326782717417,2.6911045778896203,5.075576132893421,1.051401535642221,3.394737721322818,52.94632191869391,206.3641574270625,252.67244006658595,403.35737523350616,343.9699804628908,1.5331812629683863,0.076646983906449,275.0,121.0
Alabama,2018,72.0,0.5674601071363194,0.551734713637238,0.6080725908843058,0.7381890613789225,0.7777508138801331,0.7842866798049257,0.8043161752894767,0.7743592904710396,0.7740540809420482,0.7595329899192808,0.686964560917101,0.6030691194897392,11.267794384429976,20.340008062319217,19.33427626191292,22.48476715453097,30.020489172856287,32.01670881571988,32.31078707695002,31.79239901183638,31.687155989129167,25.655736236531652,15.709323365307114,14.38269586118713,1.9943573351149095,7.127782482796477,3.502736477866726,5.187022581488501,5.047177881222504,4.961667663015817,4.748555883978409,4.31069336700885,5.452069030094602,2.3024676102316706,6.309003407335566,8.181519280166984,52.94632191869391,206.3641574270625,252.67244006658595,403.35737523350616,343.9699804628908,1.5331812629683863,,275.0,121.0
Alabama,2019,72.0,0.5848277470744584,0.5716769896073275,0.6098372034704018,0.7650510007710346,0.7867022004049011,0.7712070829420814,0.8085514341270817,0.79886322981999,0.7399704784158768,0.7273022133610945,0.672754700730361,0.6096361642275334,13.361676625226494,19.062251442288243,18.854325693506496,24.85259451221475,29.97823546066752,31.40790809079033,32.639414310231984,32.96031878887857,34.163381295173,25.67948827952631,17.540742523785752,16.04698795420444,4.88414024269733,6.2296324056836765,2.712541226671796,5.643059187946382,3.2886189459667357,4.363003965713873,3.6737741995315183,5.012940655618631,0.3385684940944847,6.685715241270701,2.999226872196657,5.191799422142255,52.94632191869391,206.3641574270625,252.67244006658595,403.35737523350616,343.9699804628908,1.5331812629683863,,275.0,121.0
Alabama,2020,72.0,0.6018785184494182,0.5866217495749299,0.6467984105467729,0.7733850295064099,0.7822911379688825,0.7809249238328991,0.8094871131577943,0.8016758040700867,0.7535671483202171,0.7279799197850404,0.6656138564790376,0.6175502109441688,15.365975325216482,16.46542400326689,23.1922961787526,23.670836154195342,27.2538523771683,30.535022823574195,32.46435193616372,32.070142712172526,28.214043995015004,25.10874675469904,20.613153589931187,14.57267498264116,6.117758714724791,9.18003377700979,5.530594035822293,6.242344341463183,3.202477959648606,4.8749569959547765,4.913194014344553,5.246606932737445,4.985716015929017,4.517101025314539,2.5160878769284896,3.613689316356857,52.94632191869391,206.3641574270625,252.67244006658595,403.35737523350616,343.9699804628908,1.5331812629683863,,275.0,121.0
Alabama,2021,83.0,0.5899998116549827,0.5653805980468775,0.5990838263502672,0.7549858980843309,0.7786527079380465,0.7937041633127119,0.7966758726125217,0.8138955322899644,0.7748718592554797,0.7516594820380254,0.6714441047684564,0.619064038969808,13.452443622117867,13.965973056326844,21.782848449842277,23.49183797779989,27.02812796186913,30.217328431408475,31.13937448869035,31.439467295810346,28.595342552813065,26.407525154315863,18.195052207488686,19.992544874764633,2.748144504594037,4.012092875228678,7.91800092954539,4.168304846855984,3.9452863473366446,7.944056215802083,6.877838421694003,6.865457693991346,4.455107317644545,4.006587306896893,1.023371650894631,4.30946636183524,52.94632191869391,206.3641574270625,252.67244006658595,403.35737523350616,343.9699804628908,1.5331812629683863,,275.0,121.0
Alabama,2022,72.0,0.6127055957767447,0.5691408893499278,0.5878532548566906,0.7167153813626458,0.7792193295960826,0.7813245654131945,0.7758448678584637,0.7846304412555685,0.7683319115943856,0.6691580389863206,0.6438928798880207,0.6065125535341018,12.91461428342609,16.99171338998036,21.24147714081909,23.924290307000376,29.094215256799885,32.85181572971152,32.707173201073545,31.066690878278052,29.565323392118557,24.24134266505092,19.097423800074807,14.817300019019626,4.036335366562578,5.581124374552326,6.284748884224643,4.896997233347989,4.829808924540119,3.156785656406462,5.606939123678687,5.872136326473299,2.3009976822605753,2.372752717300279,4.464756230779182,3.977705158951036,52.94632191869391,206.3641574270625,252.67244006658595,403.35737523350616,343.9699804628908,1.5331812629683863,0.1332958681224577,275.0,121.0
Alabama,2023,75.0,0.5628215478126193,0.5652923607212683,,,,,,,,,,,16.729117231747296,19.551827334622143,21.58329610653891,24.097632426870064,27.193024752258054,30.533083918326156,32.72861918892977,33.813408706940606,30.31434628486329,25.304821708440382,18.677734447417492,15.54203488266444,6.344518568535211,4.138254633029603,4.87342425104731,4.737873340442164,3.4899576080909824,5.336624059446152,5.147663597972055,3.62515240595091,1.5768534712717193,1.1454420806769678,2.591769874144796,3.0014902630726925,52.94632191869391,206.3641574270625,252.67244006658595,403.35737523350616,343.9699804628908,1.5331812629683863,,275.0,121.0
Arkansas,2000,54.0,,0.4762201221777065,0.51614396373685,0.5865279088331338,0.7007366479944219,0.7159970297849956,0.7646909648661883,0.6903094819556346,0.6343316825195608,0.571380464105564,0.5179490842715117,0.4420929139652336,10.77725191005834,16.78425517169194,18.844554897082105,21.86600702730118,27.27070451769424,29.197766042862384,32.797602608018906,36.795318808958825,30.40839989693285,24.996814231265773,12.871996561758294,4.255237963165428,1.9398073560227551,2.3748814133389566,3.4871904796179134,3.0885077915306702,5.378314201041116,5.802976453381562,1.2485973602360687,0.3099928767224713,2.5104414961125827,1.4751569677574965,7.574997281920482,3.117333297520662,55.24680361820095,206.6494864390685,234.08650064221243,254.67679910739815,511.23695522321464,1.522095073839603,,276.0,159.0
Arkansas,2001,52.0,0.4158425847799235,0.4273152885519569,0.4394573518712273,0.6313497758247104,0.6791029387116254,0.7264784887053227,0.7615691727580886,0.7273130520323764,0.667934593526851,0.5704014157598768,0.4989992126443099,0.4765676648759195,8.356239987974277,13.047151852221532,14.615197817619787,25.12458442979397,27.475679082774377,30.301467761066363,33.6691952924773,33.110160705136025,27.981494678583942,22.703126018552837,19.095534442190285,12.461293831316311,2.8612699249051947,7.2664884756626416,3.1698256971714716,1.9972683026323823,4.593112330203458,2.711964381181226,2.2422709878122182,2.20720303800825,3.1467932988506635,4.7063380056605135,4.94714157262412,6.731843714252367,55.24680361820095,206.6494864390685,234.08650064221243,254.67679910739815,511.23695522321464,1.522095073839603,,276.0,159.0
Arkansas,2002,46.0,0.4465681591995454,0.4400322779469315,0.452786950372275,0.591245691950159,0.6960170265876879,0.7364685921379084,0.7598627291631606,0.7444873256300775,0.6754868772618237,0.6131723368691856,0.5264353938792634,0.4692248074249278,12.39398528852513,11.351228893945006,15.211721468154964,24.025703304042626,25.109355754523335,30.66657107391995,32.51173027642511,32.518481580326124,30.367931154160487,20.27801571429552,14.91511305531418,11.130072284022276,3.299537525222402,2.5343965274703275,7.822461455255721,2.898625453960673,4.991200158635892,2.2512295931298976,3.24224182433086,2.615522654866596,2.599562942013263,3.7173161721857055,1.865619082916048,6.115989342866835,55.24680361820095,206.6494864390685,234.08650064221243,254.67679910739815,511.23695522321464,1.522095073839603,0.076808312399014,276.0,159.0
Arkansas,2003,50.0,0.4411647180688444,0.4290656067713866,0.4580151638849528,0.6086680807463322,0.6977390515852598,0.7375073284851134,0.7656109337333666,0.7589663995225928,0.696998828714888,0.6074732771036873,0.5373771186408199,0.482053554734883,8.191165366324697,8.912483727332472,17.23894670732534,23.6662640010303,26.44805995366778,28.34585493915,32.478325804928545,33.0215482694926,27.080201953528217,24.26540633586734,17.71098062886574,11.225833300170676,0.5503911282198154,5.494780698794837,1.689475590439261,2.2878335114804913,5.650126599398954,4.955714707627746,2.9494477793285068,2.342711677520647,3.062858672018111,1.9459465578740405,4.54850277493748,2.6115052690029525,55.24680361820095,206.6494864390685,234.08650064221243,254.67679910739815,511.23695522321464,1.522095073839603,,276.0,159.0
Arkansas,2004,53.0,0.4541201436622329,0.4304186504037488,0.4742380201306597,0.6293193808100374,0.6966848505728316,0.7252979378556897,0.7959749856311705,0.7489319155566687,0.6460465186909804,0.5969092303196871,0.5447043436322624,0.4802285628269446,10.390408232554591,10.405213267454087,19.238590571504577,22.61724725569104,26.87740505349751,29.223038667429876,30.87917831592881,30.01677662270714,29.824368653045894,24.214788536561457,16.498330235181356,11.386266769469614,2.6610984974913476,3.571670184772189,3.7037101281824216,5.263564783445915,4.222902505288715,4.8571402850152285,3.6855110595642566,2.3344913075491633,0.3110527307306077,6.768211754813104,7.5879702174528525,2.485948199202696,55.24680361820095,206.6494864390685,234.08650064221243,254.67679910739815,511.23695522321464,1.522095073839603,,276.0,159.0
Arkansas,2005,52.0,0.4430437896649618,0.4569253293542334,0.4664768270960981,0.6321757955645966,0.6805540260995927,0.7405976765069234,0.7614454741082419,0.7374980049131382,0.6788203735451204,0.6416580794369408,0.513903214560001,0.4626320519154588,11.226083063255372,13.621018537110842,16.59697043908119,22.308617526848593,26.66803334710295,31.778524052798616,32.62268042252583,34.302388944035044,31.481448238973428,23.537011872043426,18.48867744908216,10.686507904652617,4.465611548823723,2.641679388162349,2.9010600178620543,3.539823137887195,1.7294377215944006,1.6925648560818944,3.2596426108680556,2.552212114754471,4.170124805640332,0.1607942698845415,2.856699087197181,0.6460319902197327,55.24680361820095,206.6494864390685,234.08650064221243,254.67679910739815,511.23695522321464,1.522095073839603,,276.0,159.0
Arkansas,2006,61.0,0.4525425346301258,0.4466163514091268,0.4651749691650855,0.6185337700501422,0.6937167809312551,0.7247042367618373,0.7425961244368602,0.7339821794260399,0.682265757688574,0.6249922330312938,0.5161747801303331,0.4832736564203501,14.99552554309406,10.774069918592147,18.12630501372564,25.61323464168646,27.106712315175287,31.05799194164041,33.97513074058253,33.844883527232184,27.925823035529447,22.08705461395965,17.114488122365117,12.55592700386751,3.810599533664378,2.3112853047396653,4.209211879068357,3.9755950390796393,3.289605810709025,2.222091189073094,2.2919032281129543,2.8697189009186816,3.629434149244394,3.8386216382733975,4.124584620571064,4.97050051461328,55.24680361820095,206.6494864390685,234.08650064221243,254.67679910739815,511.23695522321464,1.522095073839603,,276.0,159.0
Arkansas,2007,41.0,0.4694836264859557,0.4477027356355057,0.5407329786446925,0.59345383780441,0.6934112160453991,0.7194554955191041,0.763267469593148,0.712019445598856,0.6866551063433335,0.6531324682018381,0.5390446131306702,0.4890533406133155,8.342021129319619,11.752410525414575,21.93008939530762,20.83104698323143,27.489732283603473,30.694123259707,30.57444233957034,35.50841288958014,29.22466412436501,23.48510500287119,16.762833809145263,11.99450763193289,5.66434541928446,2.2587018213821537,1.3985812884590183,3.650909287040081,2.981514397956402,3.1317471772879615,4.506116656266978,0.6688114911335209,3.916246796223417,4.212074158537558,1.780664948189702,4.712810130532964,55.24680361820095,206.6494864390685,234.08650064221243,254.67679910739815,511.23695522321464,1.522095073839603,0.1206285609658901,276.0,159.0
Arkansas,2008,56.0,0.4707837859867713,0.4569267132610126,0.4770962322483721,0.5921101606634882,0.699461334643326,0.7296830634852828,0.7536980765743508,0.785846377430849,0.7114725448697916,0.5651203856403468,0.4964072431511973,0.4623267154884904,8.988299824785713,12.861252245531093,17.511984285867072,21.004927556817904,26.41193212448223,30.822409960648315,33.423724653780994,30.554531239144637,26.68985074725435,22.360546764981393,14.722736145349756,11.020334710721272,1.650861232635961,3.791506532197955,7.826540954873661,6.840008939180016,3.92545702592216,3.4719026750658504,2.329329471336616,5.506673125185119,6.806802135994149,3.0111513090310695,1.8440745644887704,3.727888021766713,55.24680361820095,206.6494864390685,234.08650064221243,254.67679910739815,511.23695522321464,1.522095073839603,,276.0,159.0
Arkansas,2009,44.0,0.4482876922880944,0.4367513863034837,0.4830927169496296,0.5655980592276802,0.6915889223237097,0.7164922875040021,0.7831065256862271,0.774109657845491,0.710224543045067,0.6199876221990981,0.520078486370889,0.4651486443308956,9.34743328767678,13.94752415287894,17.71448710631313,21.643205128271745,24.915681659124687,31.949035285195865,30.76090324797821,30.21621718135708,26.67032719939357,18.36186444538089,18.062126983822452,7.678964041213476,2.0514215146213712,2.5228853915778675,4.217297854050846,4.535204390845333,8.988362900979956,2.2907731701584724,6.109928419183973,2.8761990501348977,7.676459920732203,11.68416040374366,1.422607123792948,5.9537062264376175,55.24680361820095,206.6494864390685,234.08650064221243,254.67679910739815,511.23695522321464,1.522095073839603,,276.0,159.0
Arkansas,2010,54.0,0.433359714439472,0.412087944724301,0.4386060784731485,0.6274156742647166,0.6986123512140329,0.744876460195753,0.7669640915815373,0.704825287940336,0.6548638283551818,0.5675649746647271,0.5017822521988976,0.4630679880735163,7.0656032196858405,7.28794854798349,16.95576873097093,24.200484956309595,27.791241033274616,33.337548814946274,33.32430853996448,35.29110864949638,30.451653695050027,25.49907947964033,17.0509391855702,9.369887848989094,3.181649518802473,2.855896150483427,2.502237836615522,3.565803352657911,4.441358104950067,2.203687726822757,3.6435456236185577,1.6074055465187418,2.9189495759903634,1.1481403971375297,3.6512213460790734,1.2410912732224209,55.24680361820095,206.6494864390685,234.08650064221243,254.67679910739815,511.23695522321464,1.522095073839603,,276.0,159.0
Arkansas,2011,58.0,0.4501998022727291,0.4373919218737886,0.4881281475587163,0.6269936998938074,0.680177915210875,0.6921049451180437,0.7115119761103517,0.7358371401371676,0.6720540995948914,0.5912911373521247,0.5289104680707291,0.4781139698420549,9.305402216562186,13.992217688099911,19.738344138511593,27.19857079865926,27.207401209991133,36.498957145613474,38.15592021693817,38.564852016825,30.943371406013,25.07279099751122,19.080364804699855,12.564545139763084,1.00853356184298,4.04265682798228,2.0998825352204755,9.304853635397114,6.720695299958775,1.389900826174459,1.55769222520772,3.371300281342689,2.0948666830813303,2.1201847319816367,7.317116259300196,5.877837606941519,55.24680361820095,206.6494864390685,234.08650064221243,254.67679910739815,511.23695522321464,1.522095073839603,,276.0,159.0
