state,year,month,ndvi
Montana,2020,7,0.49241592968760517
Montana,2020,8,0.4071567104551223
Montana,2020,9,0.3634302570167387
Montana,2020,10,0.25498281915668225
Montana,2020,11,0.2247708870089357
Montana,2020,12,0.22529528584854594
Montana,2021,1,0.20737433807554237
Montana,2021,2,0.14558587383166088
Montana,2021,3,0.22885893644677383
Montana,2021,4,0.29604227251838144
Montana,2021,5,0.412362847172155
Montana,2021,6,0.44551462062134545
Montana,2021,7,0.3999990633218063
Montana,2021,8,0.3848902866658559
Montana,2021,9,0.3671329574268639
Montana,2021,10,0.33685603530777225
Montana,2021,11,0.31371660479506147
Montana,2021,12,0.10655761927728266
Montana,2022,1,0.10562398376370857
Montana,2022,2,0.12984896893617096
Montana,2022,3,0.2243716019834491
Montana,2022,4,0.26849091587242296
Montana,2022,5,0.38544594132037996
Montana,2022,6,0.5190546321373742
Montana,2022,7,0.45928391929451495
Montana,2022,8,0.38985162797990774
Montana,2022,9,0.372383699581626
Montana,2022,10,0.2688210723565935
Montana,2022,11,0.17487577256327616
Montana,2022,12,0.056871308900839496
Montana,2023,1,0.09561539513849972
Montana,2023,2,0.11058831738499865
Montana,2023,3,
Montana,2023,4,
Montana,2023,5,
Montana,2023,6,
Montana,2023,7,
Montana,2023,8,
Montana,2023,9,
Montana,2023,10,
Montana,2023,11,
Montana,2023,12,
