state,year,yield,ndvi_01,ndvi_02,ndvi_03,ndvi_04,ndvi_05,ndvi_06,ndvi_07,ndvi_08,ndvi_09,ndvi_10,ndvi_11,ndvi_12,tmax_01,tmax_02,tmax_03,tmax_04,tmax_05,tmax_06,tmax_07,tmax_08,tmax_09,tmax_10,tmax_11,tmax_12,precip_01,precip_02,precip_03,precip_04,precip_05,precip_06,precip_07,precip_08,precip_09,precip_10,precip_11,precip_12,ph,ocd,clay,sand,silt,bd,planting_doy,harvest_doy,irr_flag
Alabama,2010,55.0,0.8916686872588203,0.8702578221889419,0.8076753815476134,0.9223546198414196,0.967332927197624,0.9491487763039974,0.8935597573447768,0.9095058935961345,0.88415308326315,0.8723571393818949,0.8951796504448823,0.8979219438530628,0.5967265061646314,0.557244765585469,0.6297408475545462,0.789401778429691,0.8080966258121013,0.6964873314535629,0.6170486595810278,0.6686250985205149,0.875976022432768,0.8121046448925031,0.745336688986311,0.6001649103825024,0.5162344281354604,0.311066634104146,0.43813109812490797,0.23585559963177088,0.4868475788502813,0.24881236066755413,0.275469838583664,0.36060537311056046,0.11291296943881239,0.19355156389950276,0.39202901208775254,0.22995759955775122,0.04805653643242391,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.49877093162312375,0.9087190185933824,275.0,121.0,0
Alabama,2011,73.0,0.8774729538540595,0.9031399725141859,0.9060703011637541,0.9395252880589295,0.9214845894427953,0.9055145139605831,0.9105145458174283,0.9034652463191047,0.9353508237326925,0.8753964386165377,0.8709223719053394,0.8835356850781773,0.6321266124002407,0.7497366509152514,0.8182588091396489,0.8631943282000809,0.8465832218967692,0.8609261094452456,0.6757518971823215,0.8372964384155703,0.7472084089622653,0.7318752962106579,0.7841792023709622,0.7758178284999239,0.27846412760820854,0.26149159762087276,0.6692057100444725,0.41277124642847496,0.12259088479008833,0.25670337099167323,0.4699494925007281,0.14496884186892142,0.5527573892938309,0.056835537345168344,0.3029570634861418,0.43152560995642736,0.04805653643242391,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.49877093162312375,0.9087190185933824,275.0,121.0,0
Alabama,2012,59.0,0.8916040479134817,0.8842626658920243,0.9695485585446706,0.9724518737775657,0.9444939246210041,0.9176132464704261,0.900691452428412,0.9387582030973155,0.9400373208485537,0.8737010563587905,0.8437749627915674,0.907682291102314,0.8045465462932729,0.7694940844792812,0.9156224331349521,0.8331850786730697,0.9086504089636948,0.71655148609689,0.711041974799181,0.684348082240317,0.794953110637548,0.75823095926957,0.7353997904920884,0.7971556277665669,0.46155683563066874,0.32227924920367895,0.4677505681080359,0.13337913235429447,0.32098821805317335,0.24911751537359994,0.5635950129095958,0.4006567221563933,0.4753496508267324,0.13690289819064463,0.10144276543608359,0.5650998118088711,0.04805653643242391,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.49877093162312375,0.9087190185933824,275.0,121.0,0
Alabama,2013,69.0,0.9068308916970726,0.9159907003727169,0.8251234521159504,0.90077018465435,0.9516537742276058,0.9037688595068123,0.9143197679439401,0.9424223417663764,0.9562791602258542,0.9461289865439708,0.9038998562815919,0.9144433218975934,0.7854171198893068,0.708742244443314,0.6282576739554064,0.7504561148915867,0.7256782069943509,0.663610373430622,0.4745881242623122,0.538354758554995,0.796505203228802,0.7752092885250901,0.6876189506839081,0.7369092192970856,0.50552536984606,0.6519635626012483,0.35192221810742763,0.44356452727234524,0.29962925059182294,0.40390144765291436,0.7841238574677675,0.37596249838218065,0.2209992595209742,0.11033015863570499,0.23333204358149406,0.6840668764576753,0.04805653643242391,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.49877093162312375,0.9087190185933824,275.0,121.0,0
Alabama,2014,69.0,0.8974086111821442,0.8827392014842543,0.8313074794146659,0.8616514265066374,0.9369474629610726,0.9358498729405742,0.9153391259086396,0.9108406258810252,0.9237068517310779,0.9438642254366837,0.8906025270702567,0.8919538275382008,0.5907995467067254,0.6777921161470324,0.6746051621964068,0.699518982008219,0.7517500325391343,0.5981346269400769,0.45207399345147925,0.6088143008265448,0.7525098438852116,0.7733543680024524,0.6243911517589744,0.728443304765527,0.21539284627792024,0.43072384348659926,0.4568291121630289,0.7936224034004936,0.3308845470128584,0.3662621124794159,0.2958259954483354,0.22222638261950498,0.18056301574681974,0.332478816893537,0.221429411337486,0.5536134922201476,0.04805653643242391,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.49877093162312375,0.9087190185933824,275.0,121.0,0
Alabama,2015,68.0,0.8911994779132113,0.8504944095543128,0.8626218770854185,0.9529535128774949,0.9574304797368023,0.9517952463551503,0.922569726443133,0.9394084154709986,0.9274267280698613,0.916293574578075,0.9400748851023857,0.9502133567178199,0.6691054226964657,0.579714877315235,0.7402996988102633,0.7410543297645911,0.7905083847619833,0.6401479223806186,0.5754865353347174,0.5660513588212595,0.6939101050705352,0.7365802043014982,0.7746652272890127,0.8210551515363127,0.3497807787776851,0.2997225816668667,0.3828504662321502,0.5569896589490563,0.3343269374739586,0.23733253308017124,0.38825346025467594,0.35284769377136055,0.20203912229142043,0.26092619923481764,0.4082727355671048,0.94526280438145,0.04805653643242391,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.49877093162312375,0.9087190185933824,275.0,121.0,0
Alabama,2015,62.0,0.8911994779132113,0.8504944095543128,0.8626218770854185,0.9529535128774949,0.9574304797368023,0.9517952463551503,0.922569726443133,0.9394084154709986,0.9274267280698613,0.916293574578075,0.9400748851023857,0.9502133567178199,0.6691054226964657,0.579714877315235,0.7402996988102633,0.7410543297645911,0.7905083847619833,0.6401479223806186,0.5754865353347174,0.5660513588212595,0.6939101050705352,0.7365802043014982,0.7746652272890127,0.8210551515363127,0.3497807787776851,0.2997225816668667,0.3828504662321502,0.5569896589490563,0.3343269374739586,0.23733253308017124,0.38825346025467594,0.35284769377136055,0.20203912229142043,0.26092619923481764,0.4082727355671048,0.94526280438145,0.04805653643242391,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.49877093162312375,0.9087190185933824,275.0,121.0,0
Alabama,2015,62.0,0.8911994779132113,0.8504944095543128,0.8626218770854185,0.9529535128774949,0.9574304797368023,0.9517952463551503,0.922569726443133,0.9394084154709986,0.9274267280698613,0.916293574578075,0.9400748851023857,0.9502133567178199,0.6691054226964657,0.579714877315235,0.7402996988102633,0.7410543297645911,0.7905083847619833,0.6401479223806186,0.5754865353347174,0.5660513588212595,0.6939101050705352,0.7365802043014982,0.7746652272890127,0.8210551515363127,0.3497807787776851,0.2997225816668667,0.3828504662321502,0.5569896589490563,0.3343269374739586,0.23733253308017124,0.38825346025467594,0.35284769377136055,0.20203912229142043,0.26092619923481764,0.4082727355671048,0.94526280438145,0.04805653643242391,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.49877093162312375,0.9087190185933824,275.0,121.0,0
Alabama,2016,70.0,0.947942996425052,0.9289571489243166,0.8787087957076853,0.9205250765359867,0.9630228499332065,0.9491338985674969,0.9154805251767242,0.9287204484819214,0.91136796026383,0.8507190372141636,0.8633040204581464,0.8832502300168819,0.654946958879635,0.7217069893161647,0.787736935027478,0.7380266941658862,0.7450615507918784,0.6783257590597178,0.5873753146511416,0.6047446103401388,0.8667421820998922,0.8874108343645326,0.8270570001622453,0.7378495007400065,0.3435015748642006,0.44461644156722513,0.5903449175963997,0.3652383740842192,0.16413394778385018,0.2927563366644159,0.42734904238169014,0.3651837814437369,0.15585462991343843,0.008396105709842486,0.2015255948184618,0.4909880905942277,0.04805653643242391,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.49877093162312375,0.9087190185933824,275.0,121.0,0
Alabama,2017,77.0,0.8874268933157891,0.9288529704567446,0.9280254884327954,0.9357731833001951,0.9701753249041021,0.9380714400246873,0.9377276897896917,0.9410439799040352,0.9523077529242382,0.9864225016533652,0.962211297068287,0.9385663569020906,0.8069061885473622,0.8160384770522062,0.7652164028147681,0.8262299913954767,0.7325152264571421,0.5131928557717869,0.5153151053578293,0.5021680602916261,0.6738224937930735,0.7443277857951123,0.7455879191312579,0.6856009479817796,0.7356305876810152,0.2739841798616236,0.35470612930705564,0.4399778159285253,0.4623148745444735,0.7902781308720715,0.44033065840474045,0.4910217988007724,0.23724760969789685,0.43369881323434956,0.08428264226172208,0.3432199244705429,0.04805653643242391,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.49877093162312375,0.9087190185933824,275.0,121.0,0
Alabama,2018,72.0,0.9207423434621402,0.9304805712609917,0.9389815098865818,0.9532458438268108,0.9620571229472319,0.9480661166593671,0.9379417504061502,0.9170678568567858,0.965673829430293,1.0,1.0000000000000002,0.9501766973607126,0.6302061581045451,0.8326656298521373,0.7041482226423386,0.6545032785898501,0.8551861821836214,0.6452431229453961,0.51371944960374,0.5489657226059921,0.8319316429717833,0.7744988658651637,0.6031317176023604,0.7016005875064257,0.1951686369028409,0.5730255845844386,0.35597439016749244,0.4988871772023505,0.4412252512834779,0.407111186801709,0.4775699753375057,0.38293066319434604,0.4832937229010886,0.19606627605990204,0.5132053426981013,0.834698723803455,0.04805653643242391,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.49877093162312375,0.9087190185933824,275.0,121.0,0
Alabama,2019,72.0,0.9480804942269238,0.9630017583352661,0.9417619286505279,0.9889291159818596,0.97343096171599,0.9318287321957626,0.9430104361266306,0.9468806719119969,0.9219903274625708,0.956382179373827,0.978675641699447,0.9604980969098437,0.6924195260563599,0.7971294060165723,0.6881021826882885,0.7509727130436115,0.853075015640307,0.6154071616258439,0.532681545686575,0.6146626956814736,0.9827039973108398,0.7754578070116109,0.6664971849692402,0.7461635110801697,0.48320902878352084,0.5007461761813233,0.2738635298022048,0.5428685240135459,0.28748856204109313,0.35795878120409197,0.3692406857975163,0.4454756672457117,0.027598999725472226,0.5716744598420198,0.24318902652627353,0.5277317339584952,0.04805653643242391,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.49877093162312375,0.9087190185933824,275.0,121.0,0
Alabama,2020,72.0,0.974919866770621,0.9873731658624454,1.0,1.0,0.9678261637545366,0.943892736947208,0.9441302408714588,0.9503026015353564,0.9394166002887677,0.9572993175998799,0.9679595671299194,0.9729365744098947,0.7519711904615118,0.7249079518767672,0.8331322176705696,0.7028258073626767,0.7169538059496626,0.5726290077856337,0.5225802843747245,0.5645891590453336,0.6204608729422094,0.7524152614812738,0.7727998640955214,0.7066874500262219,0.6061704966438538,0.7381822919323979,0.5666933593465509,0.6006651302560695,0.27995794718416384,0.3999919345466744,0.49416416553617376,0.4662869377000213,0.44173420683256504,0.3858421009282046,0.20377385443949897,0.3657005966542427,0.04805653643242391,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.49877093162312375,0.9087190185933824,275.0,121.0,0
Alabama,2021,83.0,0.9562217662576199,0.9527338165949454,0.9248183276832712,0.9755586815841248,0.9632030903985116,0.9597572491918973,0.9287979661502797,0.9651697823692724,0.9667219410709718,0.9893448035965449,0.9767088652842227,0.9753158522319827,0.6951163924156334,0.6553946760900815,0.786010584610873,0.6955331080917233,0.7056757002187418,0.5570595164759906,0.4461278570586269,0.5291128646434642,0.6436773715075796,0.804850837140582,0.6891357157056736,0.851809360294062,0.2703027070510511,0.32228775430259426,0.8147738607026189,0.4006394107837877,0.34489572093470566,0.651975828597928,0.6921844108815403,0.6104683807093996,0.3944484810998649,0.34209528424989316,0.0819959240673327,0.4371389237872835,0.04805653643242391,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.49877093162312375,0.9087190185933824,275.0,121.0,0
Alabama,2022,72.0,0.9919626125536234,0.9588659720772826,0.9071228335240344,0.9247203097242269,0.9639230529834761,0.9443888633993415,0.9038677740678853,0.9295642932208621,0.9583399686458786,0.8776958292712366,0.9353634767125769,0.9555887297149928,0.6791364228206936,0.7395448061535063,0.7679110838989446,0.7131519735427045,0.808905786918304,0.6861698442242326,0.5365912965181552,0.5081437169783598,0.7027375444445549,0.7173955592877692,0.7203569669621658,0.7132375062609988,0.3987037020617625,0.4485569284939839,0.645059185207094,0.47091638441954875,0.4222224285321546,0.25892399448568704,0.5640880541765767,0.5219991335319332,0.20248284286917725,0.2020891302618933,0.36274901326402076,0.40307561931968994,0.04805653643242391,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.49877093162312375,0.9087190185933824,275.0,121.0,0
Alabama,2023,75.0,0.9134408543378616,0.9525899221579527,0.8715746719163316,0.7235706914032023,0.6921024980852146,0.6762003251067246,0.6518821157506867,0.6627057470739072,0.6981128223728061,0.737134694617775,0.8174097733478253,0.8908031074905928,0.7924728229550755,0.8107452059441456,0.7793390124025061,0.7202142351626575,0.7139146115222929,0.5725339863777839,0.5378287499034384,0.6626500887195674,0.7483440345798975,0.760331394883887,0.7058360901563746,0.7326429366390759,0.6287728855579063,0.33244073146011077,0.49840545663852337,0.4555700656794873,0.30508998483729355,0.4378964322772991,0.517796800684935,0.3218735927261515,0.13795000603018562,0.0969187274094126,0.20994810030532018,0.30284357007760093,0.04805653643242391,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.49877093162312375,0.9087190185933824,275.0,121.0,0
Arizona,2000,95.4,0.3491681641506724,0.3639692717155909,0.3020141916070799,0.24759852837773752,0.22769229189340376,0.23245382511684917,0.23485642269948043,0.26024769784794427,0.26756417183543013,0.29278755641974075,0.32499763587815556,0.3983831815721838,0.7535760026626979,0.740959228426894,0.6622582229803593,0.8029903236049802,0.914831584414255,0.7450072465531374,0.7181048611357654,0.6517527401325061,0.8807065590843286,0.6353549707560752,0.537376576409437,0.7130654696980929,0.020432027928344157,0.04616322338300352,0.14742126540898245,0.008312658152436543,0.0014626457696002649,0.06387652091304515,0.042751892698778875,0.177115311646322,0.012901263134616207,0.2667526821900316,0.05677438594783549,0.005547625244331603,0.9032440443458263,0.0008465676361040231,0.5671622228219086,0.5317339235521796,0.3868567293386344,0.8082683647020987,314.0,135.0,1
Arizona,2001,91.6,0.39287496176635184,0.4213701808484754,0.38756997211342514,0.3023928928732061,0.2746493617677892,0.2662000128784174,0.273521009726192,0.28880145374487476,0.2878410876168226,0.29262047324539586,0.3226616326455324,0.3548121520504745,0.6246264559641863,0.6559629093881985,0.7051732942381148,0.6578176059842418,0.9000505727802542,0.7746317496896398,0.6189267981732902,0.6718278046231658,0.911268194916022,0.8066651212562865,0.7048958453044218,0.6323224474670771,0.132006024426618,0.07564507796293375,0.07986484581657598,0.07945629780929375,0.0264410459965124,0.016106830698586795,0.1317141654230012,0.14934246616552324,0.026666098028732935,0.0291451406182263,0.01823342674085991,0.06558238417652189,0.9032440443458263,0.0008465676361040231,0.5671622228219086,0.5317339235521796,0.3868567293386344,0.8082683647020987,314.0,135.0,1
Arizona,2002,95.4,0.3775491148499936,0.37781939307076673,0.30234684011017793,0.2331052110119702,0.21304998812551593,0.2066047976775582,0.2236564632748519,0.24656785461872494,0.267125573129331,0.28712233994879593,0.3100235055545286,0.33996970391822057,0.6768217524581498,0.7435322230803247,0.6978979591917583,0.7833832299711745,0.8188599410862042,0.8304113435845053,0.722445795745932,0.7267371045496616,0.7616157842160605,0.6746365146016203,0.6939396586412041,0.6232769425944882,0.01298241284509309,0.006864092280234254,0.010256056499793872,0.013824693063660125,0.00027093097576093414,0.0,0.11529794515656296,0.06304266909556021,0.13798440194280223,0.049424378471260896,0.041849820355177286,0.06645765113322448,0.9032440443458263,0.0008465676361040231,0.5671622228219086,0.5317339235521796,0.3868567293386344,0.8082683647020987,314.0,135.0,1
Arizona,2003,100.1,0.37926004387064827,0.3961691150432464,0.345686135763496,0.2704481535606638,0.2463359483979525,0.23221732126161573,0.23943271671411337,0.2714870910912879,0.2810165971959672,0.2879329469476575,0.31914379028878964,0.35762231288281066,0.8178050378445266,0.6432292066996099,0.6770645982217981,0.613913550734688,0.8192219864454634,0.7421986264202356,0.7929933724985767,0.6852863924928054,0.8541795413183968,0.8608516357133593,0.6262319121711437,0.6709497613261248,0.01938914276331977,0.17931367632562764,0.08456124375512108,0.021846164389419893,0.007032769003394522,0.0030771897701865583,0.0923844033809611,0.13560736746055405,0.07779943338704483,0.027412391957583018,0.07329794164995344,0.04143502048851389,0.9032440443458263,0.0008465676361040231,0.5671622228219086,0.5317339235521796,0.3868567293386344,0.8082683647020987,314.0,135.0,1
Arizona,2004,96.7,0.37029831593678275,0.3543412199085831,0.3250903461326662,0.26602931409534714,0.2379724292025606,0.224390501756581,0.23415168142270837,0.2582640147305383,0.2703736373439288,0.2951918166937518,0.3448756001164417,0.40530249293729886,0.6685619336610467,0.6136465004864056,0.8340631588007544,0.6402307393192996,0.8338304410432865,0.7305585401581394,0.6818826555784583,0.6242540681584519,0.7235126916281982,0.6496928211809528,0.5623176279363791,0.6565010847132955,0.051053010794997716,0.08337391525235666,0.05411647198816799,0.10490599728939054,0.0008119943322007591,0.00700301591522846,0.09027553248990293,0.11059138274588114,0.11270237408189143,0.14284503147268432,0.11739674586381231,0.14177823386187324,0.9032440443458263,0.0008465676361040231,0.5671622228219086,0.5317339235521796,0.3868567293386344,0.8082683647020987,314.0,135.0,1
Arizona,2005,99.5,0.45501424416643166,0.5035660545433124,0.43556880847337454,0.31940814985355737,0.2915920117613623,0.276743728060664,0.27651612824713645,0.3213565892205321,0.3067647470484544,0.32345814795048056,0.3460352634374706,0.39166271417701176,0.6810715602849784,0.6348544672719004,0.6258828810233438,0.6707484526032721,0.7879229605713142,0.6787581278371801,0.7683797501102594,0.5966959756828363,0.7923031433378667,0.7323065560294737,0.7355771493695827,0.7110674452546485,0.23743393175291386,0.24369409321256422,0.07215505532574584,0.06064033442088184,0.016225859890277305,0.014001949235281587,0.09214329591919236,0.18365306696171158,0.032202027940348904,0.06385307634544649,0.0032736593271844713,0.0,0.9032440443458263,0.0008465676361040231,0.5671622228219086,0.5317339235521796,0.3868567293386344,0.8082683647020987,314.0,135.0,1
Arizona,2006,99.7,0.3957616703034658,0.3908744203414636,0.30786720720319793,0.25189114703685345,0.24006943820640522,0.23658277390582597,0.2583611317567187,0.31616449258768237,0.3175427911671121,0.31143801089735335,0.3295505013391426,0.3641499611007093,0.7371069787188529,0.7538437990441372,0.5980522626761282,0.7125197327858575,0.8753476236875958,0.8111045634372844,0.670503473538653,0.592586717270039,0.6435774996602106,0.6630098394029103,0.7270770090251182,0.6605713157153847,0.009761703566232105,0.003926873674995705,0.12269968570059486,0.020233017894923495,0.004181318323957612,0.02194134093333592,0.21142768003180742,0.15452615748267273,0.10095216902639424,0.09432537222171439,0.0034314048305645753,0.030396683482016174,0.9032440443458263,0.0008465676361040231,0.5671622228219086,0.5317339235521796,0.3868567293386344,0.8082683647020987,314.0,135.0,1
Arizona,2007,101.4,0.353651240746267,0.3654895853276661,0.3113487032807271,0.2571212819572884,0.24080746652608062,0.2271751830159199,0.2555720780997959,0.2962538775377068,0.2935401484152108,0.2864348950164128,0.309368429004261,0.3578666238104733,0.612400454790246,0.6963900445083997,0.7723721604286836,0.7090903654047496,0.7992033346474935,0.7723380665052075,0.6803681656617739,0.6837101714956764,0.7592509406574515,0.7519243023869799,0.7783562564758463,0.5949673693961537,0.05722362267879098,0.04372910634454354,0.05386592354999532,0.023099443113136685,0.01884568515300747,0.007914323758996745,0.2044337505232893,0.13189100750543573,0.07155285688813887,0.010133494935479296,0.0313893964031871,0.20753008860930963,0.9032440443458263,0.0008465676361040231,0.5671622228219086,0.5317339235521796,0.3868567293386344,0.8082683647020987,314.0,135.0,1
