state,year,yield_bu_acre,ndvi_01,ndvi_02,ndvi_03,ndvi_04,ndvi_05,ndvi_06,ndvi_07,ndvi_08,ndvi_09,ndvi_10,ndvi_11,ndvi_12,tmax_01,tmax_02,tmax_03,tmax_04,tmax_05,tmax_06,tmax_07,tmax_08,tmax_09,tmax_10,tmax_11,tmax_12,precip_01,precip_02,precip_03,precip_04,precip_05,precip_06,precip_07,precip_08,precip_09,precip_10,precip_11,precip_12,ph,ocd,clay,sand,silt,bd,planting_doy,harvest_doy,irr_frac_filled,irr_flag
Alabama,2010,55.0,0.8916686872588203,0.8702578221889419,0.8076753815476134,0.9223546198414196,0.967332927197624,0.9491487763039974,0.8935597573447768,0.9095058935961344,0.88415308326315,0.8723571393818949,0.8951796504448823,0.8979219438530628,10.140987543184394,10.4368502524232,17.108689009900502,25.795829982253625,29.0780203902205,33.06234334225911,34.10155916478823,33.91962870137672,32.41052339616073,26.587194943475424,19.819399718339753,10.594376293063704,5.2154695883498405,3.872658281141796,4.293372944138651,2.4596839089943545,5.569041284064983,3.033628549165707,2.743433111276597,4.060027871553935,1.2959046396994425,2.273121587978308,4.823661405213206,2.291613824747324,0.0480565364324239,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.4987709316231237,0.9087190185933824,275.0,121.0,0.0928973059794457,0
Alabama,2011,73.0,0.8774729538540595,0.903139972514186,0.906070301163754,0.9395252880589297,0.9214845894427952,0.9055145139605832,0.9105145458174284,0.9034652463191049,0.9353508237326924,0.8753964386165377,0.8709223719053394,0.8835356850781773,11.332430093384572,17.358175993742293,22.747420003758748,27.60705671048038,29.848306163854375,36.41770522169219,35.11892994876342,36.918162491621615,30.29569522044966,24.599991717933847,20.942044687787188,17.154488137038072,2.830024457171783,3.2566346608045458,6.517123373719375,4.294098201508317,1.4023920136598766,3.129739031626284,4.67294978137781,1.6388885385818552,6.231543703087321,0.67768191069222,3.731844993522344,4.2547952200362085,0.0480565364324239,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.4987709316231237,0.9087190185933824,275.0,121.0,0.0928973059794457,0
Alabama,2012,59.0,0.8916040479134817,0.8842626658920243,0.9695485585446706,0.9724518737775656,0.944493924621004,0.917613246470426,0.900691452428412,0.9387582030973156,0.9400373208485536,0.8737010563587905,0.8437749627915674,0.907682291102314,17.13547611747299,18.068583257273644,25.659647993497742,26.870484319277296,31.090543100109983,33.4717510285451,35.73053325036426,34.19914209112409,31.079835250869166,25.25279595357148,19.53219870753037,17.95139120698809,4.666913286171369,4.011987190146088,4.5784164136560275,1.3971193499864272,3.671813872944496,3.037345255242435,5.602047448253899,4.509719284948062,5.3629259815923955,1.612046721958054,1.261745020909431,5.555747625373846,0.0480565364324239,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.4987709316231237,0.9087190185933824,275.0,121.0,0.0687490659094305,0
Alabama,2013,69.0,0.9068308916970726,0.9159907003727168,0.8251234521159504,0.90077018465435,0.9516537742276058,0.9037688595068124,0.91431976794394,0.9424223417663764,0.9562791602258542,0.9461289865439708,0.903899856281592,0.9144433218975934,16.491647185804936,15.884162477389566,17.064326038476338,24.83991469042229,27.428465948953544,32.39149129015084,31.632612094319768,31.60376391666381,31.105326203561617,25.673332717426717,18.15121393665754,15.701367797224066,5.1080303038836785,8.10867251232625,3.4637403316243995,4.613389544677656,3.4274935141407794,4.9225738631736915,7.790009393078275,4.232455705661662,2.5087764904371093,1.301949917006725,2.87840302228851,6.714433110777616,0.0480565364324239,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.4987709316231237,0.9087190185933824,275.0,121.0,0.0928973059794457,0
Alabama,2014,69.0,0.8974086111821442,0.8827392014842543,0.8313074794146659,0.8616514265066374,0.9369474629610726,0.9358498729405742,0.9153391259086396,0.9108406258810252,0.923706851731078,0.9438642254366836,0.8906025270702567,0.8919538275382008,9.94150702059892,14.771305593541284,18.450618443903352,23.589670636996004,27.950277653621583,31.055463216450903,31.242425456419028,32.856349675915396,30.382763883482028,25.62738813347744,16.32377373758021,15.385191175828991,2.197257956759955,5.359528943316737,4.473313597956784,8.243092076949779,3.785015723485496,4.464136411639354,2.945395338267851,2.506326303430355,2.055028084548098,3.8943656898536303,2.732504235629499,5.4438760596808375,0.0480565364324239,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.4987709316231237,0.9087190185933824,275.0,121.0,0.0928973059794457,0
Alabama,2015,68.0,0.8911994779132113,0.8504944095543128,0.8626218770854185,0.9529535128774947,0.9574304797368024,0.9517952463551504,0.922569726443133,0.9394084154709986,0.9274267280698612,0.916293574578075,0.9400748851023856,0.95021335671782,12.577006246616122,11.24479580534404,20.415597359530352,24.6091493276852,28.726002460800487,31.912741600979416,33.38125662857493,32.09613678703391,29.420345031454644,24.716527732342627,20.667067212477377,18.843967035659773,3.545513136485007,3.7316961205982286,3.7613788496865728,5.789479316528819,3.824392443082096,2.893807192625943,3.862408149258766,3.972925642295412,2.296018547553063,3.059365667518774,5.022771946300035,9.258363495420332,0.0480565364324239,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.4987709316231237,0.9087190185933824,275.0,121.0,0.0928973059794457,0
Alabama,2016,70.0,0.947942996425052,0.9289571489243166,0.8787087957076853,0.9205250765359868,0.9630228499332064,0.9491338985674967,0.9154805251767242,0.9287204484819214,0.91136796026383,0.8507190372141636,0.8633040204581464,0.8832502300168819,12.10048235924222,16.35032873818733,21.83448504467134,24.534836479887304,27.816411766241288,32.691757715041945,33.587298019610444,32.78400125888783,32.2588704674493,28.452456285874007,22.18131938442383,15.736484500643996,3.482516637890015,5.532159548811198,5.758205206004256,3.8012363095766144,1.8775936391507932,3.568854909393019,4.250292310516861,4.1114336534686835,1.7777671513465485,0.1124066234860642,2.488529405484587,4.833932928817314,0.0480565364324239,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.4987709316231237,0.9087190185933824,275.0,121.0,0.0928973059794457,0
Alabama,2017,77.0,0.8874268933157891,0.9288529704567446,0.9280254884327954,0.9357731833001952,0.970175324904102,0.9380714400246872,0.9377276897896916,0.9410439799040352,0.9523077529242382,0.9864225016533652,0.962211297068287,0.9385663569020906,17.214893341988102,19.742154597058345,21.160876960230723,26.699772777075225,27.56530472821737,29.322232256999087,32.338440978367146,30.960459383910234,29.090434076616305,24.908427818622897,19.82666089260016,13.785157113354956,7.41657502257174,3.411868550383321,3.4905313480612996,4.576199422315071,5.288417273130632,9.628542796227434,4.3790885316990025,5.524326782717417,2.6911045778896203,5.075576132893421,1.051401535642221,3.394737721322818,0.0480565364324239,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.4987709316231237,0.9087190185933824,275.0,121.0,0.076646983906449,0
Alabama,2018,72.0,0.9207423434621402,0.9304805712609916,0.9389815098865818,0.9532458438268108,0.962057122947232,0.9480661166593672,0.9379417504061502,0.9170678568567858,0.965673829430293,1.0,1.0000000000000002,0.9501766973607126,11.267794384429976,20.340008062319217,19.33427626191292,22.48476715453097,30.020489172856287,32.01670881571988,32.31078707695002,31.79239901183638,31.687155989129167,25.655736236531652,15.709323365307114,14.38269586118713,1.9943573351149095,7.127782482796477,3.502736477866726,5.187022581488501,5.047177881222504,4.961667663015817,4.748555883978409,4.31069336700885,5.452069030094602,2.3024676102316706,6.309003407335566,8.181519280166984,0.0480565364324239,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.4987709316231237,0.9087190185933824,275.0,121.0,0.0928973059794457,0
Alabama,2019,72.0,0.9480804942269238,0.963001758335266,0.941761928650528,0.9889291159818596,0.97343096171599,0.9318287321957626,0.9430104361266306,0.9468806719119968,0.9219903274625708,0.956382179373827,0.978675641699447,0.9604980969098436,13.361676625226494,19.062251442288243,18.854325693506496,24.85259451221475,29.97823546066752,31.40790809079033,32.639414310231984,32.96031878887857,34.163381295173,25.67948827952631,17.540742523785752,16.04698795420444,4.88414024269733,6.2296324056836765,2.712541226671796,5.643059187946382,3.2886189459667357,4.363003965713873,3.6737741995315183,5.012940655618631,0.3385684940944847,6.685715241270701,2.999226872196657,5.191799422142255,0.0480565364324239,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.4987709316231237,0.9087190185933824,275.0,121.0,0.0928973059794457,0
Alabama,2020,72.0,0.974919866770621,0.9873731658624454,1.0,1.0,0.9678261637545366,0.943892736947208,0.9441302408714588,0.9503026015353564,0.9394166002887676,0.95729931759988,0.9679595671299194,0.9729365744098948,15.365975325216482,16.46542400326689,23.1922961787526,23.670836154195342,27.2538523771683,30.535022823574195,32.46435193616372,32.070142712172526,28.214043995015004,25.10874675469904,20.613153589931187,14.57267498264116,6.117758714724791,9.18003377700979,5.530594035822293,6.242344341463183,3.202477959648606,4.8749569959547765,4.913194014344553,5.246606932737445,4.985716015929017,4.517101025314539,2.5160878769284896,3.613689316356857,0.0480565364324239,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.4987709316231237,0.9087190185933824,275.0,121.0,0.0928973059794457,0
Alabama,2021,83.0,0.95622176625762,0.9527338165949454,0.9248183276832712,0.9755586815841248,0.9632030903985116,0.9597572491918972,0.9287979661502797,0.9651697823692724,0.9667219410709718,0.9893448035965448,0.9767088652842228,0.9753158522319828,13.452443622117867,13.965973056326844,21.782848449842277,23.49183797779989,27.02812796186913,30.217328431408475,31.13937448869035,31.439467295810346,28.595342552813065,26.407525154315863,18.195052207488686,19.992544874764633,2.748144504594037,4.012092875228678,7.91800092954539,4.168304846855984,3.9452863473366446,7.944056215802083,6.877838421694003,6.865457693991346,4.455107317644545,4.006587306896893,1.023371650894631,4.30946636183524,0.0480565364324239,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.4987709316231237,0.9087190185933824,275.0,121.0,0.0928973059794457,0
Alabama,2022,72.0,0.9919626125536234,0.9588659720772826,0.9071228335240344,0.9247203097242268,0.963923052983476,0.9443888633993416,0.9038677740678852,0.929564293220862,0.9583399686458786,0.8776958292712366,0.9353634767125768,0.9555887297149928,12.91461428342609,16.99171338998036,21.24147714081909,23.924290307000376,29.094215256799885,32.85181572971152,32.707173201073545,31.066690878278052,29.565323392118557,24.24134266505092,19.097423800074807,14.817300019019626,4.036335366562578,5.581124374552326,6.284748884224643,4.896997233347989,4.829808924540119,3.156785656406462,5.606939123678687,5.872136326473299,2.3009976822605753,2.372752717300279,4.464756230779182,3.977705158951036,0.0480565364324239,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.4987709316231237,0.9087190185933824,275.0,121.0,0.1332958681224577,0
Alabama,2023,75.0,0.9134408543378616,0.9525899221579528,0.8715746719163316,0.7235706914032023,0.6921024980852146,0.6762003251067246,0.6518821157506867,0.6627057470739072,0.6981128223728061,0.737134694617775,0.8174097733478253,0.8908031074905928,16.729117231747296,19.551827334622143,21.58329610653891,24.097632426870064,27.193024752258054,30.533083918326156,32.72861918892977,33.813408706940606,30.31434628486329,25.304821708440382,18.677734447417492,15.54203488266444,6.344518568535211,4.138254633029603,4.87342425104731,4.737873340442164,3.4899576080909824,5.336624059446152,5.147663597972055,3.62515240595091,1.5768534712717193,1.1454420806769678,2.591769874144796,3.0014902630726925,0.0480565364324239,0.4920837263740432,0.6798407364179049,0.4144862818090597,0.4987709316231237,0.9087190185933824,275.0,121.0,0.0928973059794457,0
Arkansas,2000,54.0,0.7771228031296826,0.8073339374777557,0.794133806839158,0.751779892219873,0.8642011423937423,0.8632893980887404,0.8905189727331032,0.8148083237665278,0.7865975812039817,0.7453737080616617,0.7463629807073999,0.697170999750753,10.77725191005834,16.78425517169194,18.844554897082105,21.86600702730118,27.27070451769424,29.197766042862384,32.797602608018906,36.795318808958825,30.40839989693285,24.996814231265773,12.871996561758294,4.255237963165428,1.9398073560227551,2.3748814133389566,3.4871904796179134,3.0885077915306702,5.378314201041116,5.802976453381562,1.2485973602360687,0.3099928767224713,2.5104414961125827,1.4751569677574965,7.574997281920482,3.117333297520662,0.1329179614968569,0.4936195444838802,0.6059337029738938,0.2049202173584423,0.8400749731403558,0.8820957119620076,276.0,159.0,0.1105046397316825,0
Arkansas,2001,52.0,0.682083395008246,0.7275815939857337,0.673302245138498,0.8113210465278706,0.8367128509796825,0.8763013800338643,0.8867828650505841,0.859828864152729,0.829665001321354,0.7440487646477343,0.717925413622467,0.7513548362728524,8.356239987974277,13.047151852221532,14.615197817619787,25.12458442979397,27.475679082774377,30.301467761066363,33.6691952924773,33.110160705136025,27.981494678583942,22.703126018552837,19.095534442190285,12.461293831316311,2.8612699249051947,7.2664884756626416,3.1698256971714716,1.9972683026323823,4.593112330203458,2.711964381181226,2.2422709878122182,2.20720303800825,3.1467932988506635,4.7063380056605135,4.94714157262412,6.731843714252367,0.1329179614968569,0.4936195444838802,0.6059337029738938,0.2049202173584423,0.8400749731403558,0.8820957119620076,276.0,159.0,0.1105046397316825,0
Arkansas,2002,46.0,0.7304480771878681,0.7483200288442139,0.6943050794604351,0.7580469728083558,0.858204282266963,0.8887033792672561,0.8847406223886674,0.8807240122831779,0.839344441783792,0.8019305336952193,0.7590981592627803,0.7398140947962754,12.39398528852513,11.351228893945006,15.211721468154964,24.025703304042626,25.109355754523335,30.66657107391995,32.51173027642511,32.518481580326124,30.367931154160487,20.27801571429552,14.91511305531418,11.130072284022276,3.299537525222402,2.5343965274703275,7.822461455255721,2.898625453960673,4.991200158635892,2.2512295931298976,3.24224182433086,2.615522654866596,2.599562942013263,3.7173161721857055,1.865619082916048,6.115989342866835,0.1329179614968569,0.4936195444838802,0.6059337029738938,0.2049202173584423,0.8400749731403558,0.8820957119620076,276.0,159.0,0.076808312399014,0
Arkansas,2003,50.0,0.7219425986769192,0.7304359535552714,0.7025429346514863,0.7811907909791121,0.8603923270602428,0.8899928961845397,0.8916199758214978,0.8983400349961456,0.8669153939126907,0.7942180119028701,0.7755181138700181,0.7599769887596506,8.191165366324697,8.912483727332472,17.23894670732534,23.6662640010303,26.44805995366778,28.34585493915,32.478325804928545,33.0215482694926,27.080201953528217,24.26540633586734,17.71098062886574,11.225833300170676,0.5503911282198154,5.494780698794837,1.689475590439261,2.2878335114804913,5.650126599398954,4.955714707627746,2.9494477793285068,2.342711677520647,3.062858672018111,1.9459465578740405,4.54850277493748,2.6115052690029525,0.1329179614968569,0.4936195444838802,0.6059337029738938,0.2049202173584423,0.8400749731403558,0.8820957119620076,276.0,159.0,0.1105046397316825,0
Arkansas,2004,53.0,0.7423355466742015,0.7326424512064775,0.7281045419219832,0.8086238794755131,0.8590528348696147,0.8748358105499316,0.9279591565355044,0.8861315402561605,0.8016119878692631,0.7799217166560222,0.7865138850467177,0.7571086558324579,10.390408232554591,10.405213267454087,19.238590571504577,22.61724725569104,26.87740505349751,29.223038667429876,30.87917831592881,30.01677662270714,29.824368653045894,24.214788536561457,16.498330235181356,11.386266769469614,2.6610984974913476,3.571670184772189,3.7037101281824216,5.263564783445915,4.222902505288715,4.8571402850152285,3.6855110595642566,2.3344913075491633,0.3110527307306077,6.768211754813104,7.5879702174528525,2.485948199202696,0.1329179614968569,0.4936195444838802,0.6059337029738938,0.2049202173584423,0.8400749731403558,0.8820957119620076,276.0,159.0,0.1105046397316825,0
Arkansas,2005,52.0,0.7249004180913851,0.7758686439519475,0.7158755875815612,0.8124183272101604,0.8385566361792659,0.89382934232907,0.8866348246109884,0.8722204274951021,0.8436168420190362,0.8404802101971374,0.7402914519075517,0.7294522857238707,11.226083063255372,13.621018537110842,16.59697043908119,22.308617526848593,26.66803334710295,31.778524052798616,32.62268042252583,34.302388944035044,31.481448238973428,23.537011872043426,18.48867744908216,10.686507904652617,4.465611548823723,2.641679388162349,2.9010600178620543,3.539823137887195,1.7294377215944006,1.6925648560818944,3.2596426108680556,2.552212114754471,4.170124805640332,0.1607942698845415,2.856699087197181,0.6460319902197327,0.1329179614968569,0.4936195444838802,0.6059337029738938,0.2049202173584423,0.8400749731403558,0.8820957119620076,276.0,159.0,0.1105046397316825,0
Arkansas,2006,61.0,0.7398522551204126,0.7590571124697726,0.7138243100105519,0.7942963255902274,0.8552815369299794,0.8740987730847534,0.864076243616751,0.8679428844633224,0.8480326441600965,0.8179263664263385,0.7437003297915272,0.7618946179961014,14.99552554309406,10.774069918592147,18.12630501372564,25.61323464168646,27.106712315175287,31.05799194164041,33.97513074058253,33.844883527232184,27.925823035529447,22.08705461395965,17.114488122365117,12.55592700386751,3.810599533664378,2.3112853047396653,4.209211879068357,3.9755950390796393,3.289605810709025,2.222091189073094,2.2919032281129543,2.8697189009186816,3.629434149244394,3.8386216382733975,4.124584620571064,4.97050051461328,0.1329179614968569,0.4936195444838802,0.6059337029738938,0.2049202173584423,0.8400749731403558,0.8820957119620076,276.0,159.0,0.1105046397316825,0
Arkansas,2007,41.0,0.7665189827198077,0.7608287510086034,0.832877584921331,0.7609802632281241,0.8548932791181306,0.8675828360568821,0.8888153578088945,0.8412218371911943,0.8536582854182344,0.8560084687247821,0.7780204783900397,0.7709785259341839,8.342021129319619,11.752410525414575,21.93008939530762,20.83104698323143,27.489732283603473,30.694123259707,30.57444233957034,35.50841288958014,29.22466412436501,23.48510500287119,16.762833809145263,11.99450763193289,5.66434541928446,2.2587018213821537,1.3985812884590183,3.650909287040081,2.981514397956402,3.1317471772879615,4.506116656266978,0.6688114911335209,3.916246796223417,4.212074158537558,1.780664948189702,4.712810130532964,0.1329179614968569,0.4936195444838802,0.6059337029738938,0.2049202173584423,0.8400749731403558,0.8820957119620076,276.0,159.0,0.1206285609658901,0
Arkansas,2008,56.0,0.76856554498032,0.7758709007801715,0.7326080950905612,0.7591953289235627,0.8625806997511558,0.8802796305327307,0.8773628710523897,0.9310436667940802,0.8854657395707676,0.7369019612171924,0.7140357141145989,0.728972389608422,8.988299824785713,12.861252245531093,17.511984285867072,21.004927556817904,26.41193212448223,30.822409960648315,33.423724653780994,30.554531239144637,26.68985074725435,22.360546764981393,14.722736145349756,11.020334710721272,1.650861232635961,3.791506532197955,7.826540954873661,6.840008939180016,3.92545702592216,3.4719026750658504,2.329329471336616,5.506673125185119,6.806802135994149,3.0111513090310695,1.8440745644887704,3.727888021766713,0.1329179614968569,0.4936195444838802,0.6059337029738938,0.2049202173584423,0.8400749731403558,0.8820957119620076,276.0,159.0,0.1105046397316825,0
Arkansas,2009,44.0,0.7331547693456526,0.7429696620622567,0.742056479802572,0.7239767798409155,0.8525778305647175,0.8639042251416231,0.9125584026102984,0.9167641403322204,0.8838662287759737,0.8111536404515722,0.7495585176610602,0.7334076045711061,9.34743328767678,13.94752415287894,17.71448710631313,21.643205128271745,24.915681659124687,31.949035285195865,30.76090324797821,30.21621718135708,26.67032719939357,18.36186444538089,18.062126983822452,7.678964041213476,2.0514215146213712,2.5228853915778675,4.217297854050846,4.535204390845333,8.988362900979956,2.2907731701584724,6.109928419183973,2.8761990501348977,7.676459920732203,11.68416040374366,1.422607123792948,5.9537062264376175,0.1329179614968569,0.4936195444838802,0.6059337029738938,0.2049202173584423,0.8400749731403558,0.8820957119620076,276.0,159.0,0.1105046397316825,0
